show,episode,slug_earwolf,id_wikia,url_soundcloud,name,desc,elucidation,tags,tstart,tend,location_type,location_id
cbb,46,curb-your-suicide-attempts,2544,,Titular,The titular star of The Ben Stiller Show,Scott says titular.,,1:26,1:38,,
cbb,46,curb-your-suicide-attempts,2544,,That's Three Floors Above Us,"The rap station, 103.7, is six floors above.",The layout of the studio is sketched out.,Ice T,6:18,06:30,,
cbb,46,curb-your-suicide-attempts,2544,,Jeremy Piven,What if Patrick Stewart pulled a Piven?,Jeremy Piven is referenced.,"Ice T,Jeremy Piven,Patrick Stewart",22:48,23:25,,
cbb,46,curb-your-suicide-attempts,2544,,Somebody Gets Emotional,Scott makes Ice T so mad that he laughs.,,Ice T,24:44,24:58,,
cbb,46,curb-your-suicide-attempts,2544,,Somebody Gets Emotional,Scott and Ice both get angry.,,Ice T,25:40,26:12,,
cbb,46,curb-your-suicide-attempts,2544,,Where are you from?,"What is your father's rap name, again?",a character detail is challenged or prompted,Ice T,37:36,38:01,,
cbb,46,curb-your-suicide-attempts,2544,,Scott Spells Out Obvious Data,Scott knows what 'mono' means.,,Ben Alterman,1:16:18,1:16:28,,
cbb,46,curb-your-suicide-attempts,2544,,Location,Jeff Garlin cites the location of the Curb origin.,Identifiable earth location.,"Larry David, Alan Zweibel",1:35:05,1:35:27,point,102
cbb,46,curb-your-suicide-attempts,2544,,Where are you from?,"With, uh...'Ben.'",a character detail is challenged or prompted,Ben Alterman,1:36:35,1:36:56,,
cbb,46,curb-your-suicide-attempts,2544,,Where are you from?,Scott wonders what Ben Alterman's daughter's name was. Crystal!,a character detail is challenged or prompted,Ben Alterman,1:36:59,1:37:10,,
cbb,46,curb-your-suicide-attempts,2544,,Where are you from?,Barnabus wonders if Ben Alterman remembers his name.,a character detail is challenged or prompted,"Ben Alterman,Little Barnabus",1:37:16,1:37:36,,
cbb,46,curb-your-suicide-attempts,2544,,Where are you from?,"Alterman hoped his daughter, Crystal, would marry Little Barnabus and not Big Bob.",a character detail is challenged or prompted,"Little Barnabus,Ben Alterman",1:42:37,1:42:55,,
cbb,46,curb-your-suicide-attempts,2544,,The Most Popular Feature of CBB.,"Garlin isn't worried, but the audience might be.",Scott has to explain how legimately popular the plugs are.,"Little Barnabus,Ben Alterman",1:45:16,1:45:43,,
cbb,46,curb-your-suicide-attempts,2544,,Location,"You go into Dupar's with Ed Begley, Jr. and the pussy's gonna be jumping off the walls.",Identifiable earth location.,Ed Begley Jr.,1:38:51,1:39:07,point,85
cbb,47,happy-chap,2545,,Location,Barry R. and his wife converted an adirondack chair into a rocker for their place in Sausalito.,Identifiable earth location.,Barry R.,29:23,29:32,point,49
cbb,47,happy-chap,2545,,Location,Barry R. and his wife converted an adirondack chair into a rocker for their place in Sausalito.,Identifiable earth location.,Barry R.,29:23,29:32,point,49
cbb,47,happy-chap,2545,,Location,"Barry R. and his wife converted an adirondack chair into a rocker for their place in Glendale, AZ, the smoothest city in the world.",Identifiable earth location.,Barry R.,29:23,29:59,point,106
cbb,47,happy-chap,2545,,"Goddammit, Engineer Blank.","Come on, engineer Stu - get your fucking shit together.",,,42:29,42:31,,
cbb,47,happy-chap,2545,,Some asshole talks over the WYR theme.,Scott sends mixed signals about the WYR theme song.,,Barry R.,54:44,55:07,,
cbb,47,happy-chap,2545,,It's Frogs!,Proops posits an invasion by the Carthaginians.,Somebody guesses at the origin of the WYR theme,Barry R.,54:44,55:02,,
cbb,47,happy-chap,2545,,And This is How We Play WYR,Proops redeems himself,,,58:03,58:13,,
cbb,47,happy-chap,2545,,My wife!,"If anybody does one of the myriad Austin Powers catchphrases, the tidal wave starts and won't subside until Borat says 'My Wife.'",,"Borat,Austin Powers",59:36,59:47,,
cbb,47,happy-chap,2545,,"Goddammit, Engineer Blank.",Engineer Stu is just a fucking parasite on the Earth today.,,,1:07:42,1:07:55,,
cbb,47,happy-chap,2545,,The Most Popular Feature of CBB.,Engineer Stu almost blow the most popular part of the show.,,,1:07:55,1:08:08,,
cbb,47,happy-chap,2545,,It's Frogs!,Proops posits that Hannibal's troops are crossing The Alps,Somebody guesses at the origin of the WYR theme,"Barry R.,Hannibal - son of Hamilcar Barca",1:08:30,1:08:55,,
cbb,47,happy-chap,2545,,The Most Popular Feature of CBB.,Scott's pet peeve - people eating dessert before they finish their meal.,,,1:09:39,1:10:15,,
cbb,48,in-the-thicke-of-the-night,2596,,Titular,'Make Room for Grandpa',Scott says titular.,"J. Montgomery Scott,Steve Guttenberg",7:03,7:15,,
cbb,48,in-the-thicke-of-the-night,2596,,Rerun at the Doobie Brothers Show,Munch was the cop who busted Rerun.,Every comic on the planet has at least this one 'Good Times' reference.,"Detective Munch,Rerun,The Doobie Brothers",47:06,47:42,,
cbb,48,in-the-thicke-of-the-night,2596,,Location,"J. Montgomery will be at the Mohican Sun/private residence in Fairfield, CT",Identifiable earth location.,J. Montgomery Scott,1:12:35,1:12:56,point,107
cbb,48,in-the-thicke-of-the-night,2596,,The Most Popular Feature of CBB.,At least 3/4 of the audience fast-forwarded to Plugs.,Scott has to explain how legimately popular the plugs are.,,1:10:00,1:10:13,,
cbb,50,a-thrilling-hour-or-so,2609,,The Most Popular Feature of CBB.,The most popular part of the show is here.,Scott has to explain how legimately popular the plugs are.,,56:25,56:36,,
cbb,51.2,the-partys-still-raging,2618,,Location,"In Castaic, Huell has ridden a little seashine boat, has put little elf shoes on little elf actors, and fished for mountain trout in beautiful Castaic, California.",Identifiable earth location.,"Huell Howser,Bob Ducca",4:16,4:40,poly,79
cbb,51.2,the-partys-still-raging,2618,,Ducca List,"Some of the conditions, syndromes, complexes, and general discomforts of Bob Ducca: restless leg syndrome; fibromyalgia; high-fiber fibromyalgia; hot tub foot; Lou Gehrig's Disease; Lou Barlow's Disease; Lucy Liu Flu; advanced moist shin disorder; hyper tolerance to lactose; urinary tract infection; urinary 8-track infection; trickle nipple; thick urine syndrome; Hapsburg Cholera; clogged arteries; dropsy; dry lip; intestinal cowlick; indoor toilet allergy; milk leg; loofa rash; boneworm; selective fatigue syndrome; hepatitis-R; irritable bowel syndrom; spastic ear discharge; public lice; amphibial rabies; anglo-centric sickle cell anemia; scabies; rabies; Mickey Rooney sugar babies; tarnished yam symplex; swollen perineum; chronic shame disorder; larval penis; dirty belly; Parkinson's Disease; Valet parkinson's disease; parallel parkinson's disease; Parker Posey Pox; Per Ubu; canine-derived hip dysplasia; selective albanism; scrotal migranes; prolapsed naval; puff knuckle; hard-to-kill",,Bob Ducca,6:34,9:56,,
cbb,51.2,the-partys-still-raging,2618,,Location,"Huell guesses that Little Gary lives in Yucaipa, CA.",Identifiable earth location.,"Huell Howser,Little Gary",14:30,14:45,point,37
cbb,51.2,the-partys-still-raging,2618,,Location,Bob Ducca will set up an unauthorized face-painting booth at the Silver Lake Farmers' Market. Please come by before he's asked to leave.,Identifiable earth location.,Bob Ducca,1:14:11,1:14:23,point,108
cbb,138,ghost-protocol,3036,ghost-protocol,My wife!,Internet Borat,,Werner Herzog,31:47,32:01,,
cbb,54,the-wacky-ding-dongs,2628,,Location,The Birthday Boys all live together at 39381031 Freedonia Dr (nope).,Identifiable earth location.,The Birthday Boys,55:50,56:06,point,109
cbb,55,go-rent-delgo,2632,,Location,Is Dennis a vampire?,Identifiable earth location.,Bob Ducca,24:13,24:41,poly,79
cbb,55,go-rent-delgo,2632,,Location,"Join Bob Ducca for a night of lists, testimonies, gratitudes, and movement therapy",Identifiable earth location.,Bob Ducca,55:23,56:04,point,110
cbb,54,the-wacky-ding-dongs,2628,,Location,There's a crowd of Dongheads forming outside 1031 Wilshire.,Identifiable earth location.,"The Birthday Boys, Marc Maron",21:28,56:06,point,111
cbb,54,the-wacky-ding-dongs,2628,,Location,Any record execs should come down to 1031 - site of the La Brea Tar Pits.,Identifiable earth location.,"The Birthday Boys, Marc Maron",50:42,51:05,point,111
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,Location,Merrill recommends Joe's for Scott cuzza his seafood diet.,Identifiable earth location.,Merrill Shindler,17:38,18:03,point,112
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,Location,"Merrill suggests Langer's for the most juicy, tender, luscious...",Identifiable earth location.,Merrill Shindler,18:23,18:49,point,113
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,Location,Merrill has a regular table here.,Identifiable earth location.,Merrill Shindler,21:53,22:29,point,114
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,Location,Merrill is willing to pay the porkage fee at Zankou.,Identifiable earth location.,Merrill Shindler,22:30,22:58,point,115
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,Location,"Merrill has a basket sent over from Torung with their spicy, noodly, chickeny, porky soup to eat through a pipe before he wakes.",Identifiable earth location.,Merrill Shindler,24:48,25:17,point,116
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,Location,Merrill has Patina send over a little tray of cheeses and snackies.,Identifiable earth location.,Merrill Shindler,25:19,25:34,point,117
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,Location,Merrill met ex-wife Harriett here.,Identifiable earth location.,Merrill Shindler,27:18,27:28,point,89
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,Location,Merrill took his ex-wife Harriett to Trader Vic's on their first date.,Identifiable earth location.,Merrill Shindler,27:18,27:30,point,118
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,Location,Merrill gets his buttery banana bacon from a place (?) called 'Bob's Barbecue.',Identifiable earth location.,Merrill Shindler,28:40,28:55,point,119
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,Location,"If you run over somebody with yr car, beeline to Aloha in Alhambra.",Identifiable earth location.,Merrill Shindler,29:30,30:51,point,120
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,Location,If you wanna go to La Habra...,Identifiable earth location.,Merrill Shindler,30:48,31:05,point,121
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,Location,"If you've raped someone, you're probably hungry for pork.",Identifiable earth location.,Merrill Shindler,31:05,31:05,point,68
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,Location,Anybody who sits at a Merrill Shindler microphone is going to see pho from 'Ho Chi Minh's Brasserie' in Santa Monica.,Identifiable earth location.,Merrill Shindler,35:09,35:28,point,122
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,Location,The pork carrot ginger soup isn't buttery because it's from Stefano's Raw Grill (?) in Santa Monica.,Identifiable earth location.,Merrill Shindler,35:36,35:59,point,123
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,Location,A little bit of coffee cream from Musso & Frank's morning breakfast.,Identifiable earth location.,Merrill Shindler,36:01,36:12,point,124
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,Location,Order off the menu.,Identifiable earth location.,Merrill Shindler,37:06,37:20,point,125
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,Location,"Chickeny, shrimpy gumbo. Down by The Grove.",Identifiable earth location.,Merrill Shindler,37:38,37:20,point,126
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,Location,Merrill Shindler sez the best pussy you are going to find is at Vermont@Los Feliz.,Identifiable earth location.,Merrill Shindler,49:59,50:40,point,127
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,Location,"Back to Langer's! Merrill keeps a little vial of semen in his purse, drips it on his tuna salad sandwich from Langer's.",Identifiable earth location.,Merrill Shindler,54:02,54:38,point,113
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,Location,One thing that looks better coming out than going in - the filet mignon from Musso & Frank's.,Identifiable earth location.,Merrill Shindler,57:30,57:43,point,124
cbb,59,free-subarus-for-moms,2642,,Location,Live from Subaru Headquarters in New Jersey!,Identifiable earth location.,Subaru,5:10,5:42,point,128
cbb,59,free-subarus-for-moms,2642,,Location,August Lindt is on a quick vacation from here.,Identifiable earth location.,August Lindt,19:00,19:34,point,129
cbb,59,free-subarus-for-moms,2642,,Location,Todd recommends The Grove to August.,Identifiable earth location.,August Lindt,20:11,20:21,point,13
cbb,59,free-subarus-for-moms,2642,,Location,Unnamed pretzelmaker from D��sseldorf arrested at Graceland.,Identifiable earth location.,August Lindt,20:50,21:29,point,130
cbb,59,free-subarus-for-moms,2642,,Location,August saw the whole world with one targeted strike at Epcot.,Identifiable earth location.,August Lindt,22:28,23:01,poly,143
cbb,59,free-subarus-for-moms,2642,,Location,August adds Pink's to his todo book.,Identifiable earth location.,August Lindt,24:50,25:06,point,132
cbb,59,free-subarus-for-moms,2642,,Location,"Scott's never heard of the Pine Barrens of New Jersey, but August has been.",Identifiable earth location.,August Lindt,25:00,25:14,poly,27
cbb,59,free-subarus-for-moms,2642,,Location,"In a related story, an unnamed pretzelmaker from D��sseldorf is dead.",Identifiable earth location.,August Lindt,33:26,34:03,point,134
cbb,60,now-hiring-interns,2643,,Location,Marissa Wompler is launching a series of readings at the Marina Del Rey public library.,Identifiable earth location.,Flavio,33:45,34:19,point,135
cbb,161,highly-illogical,3097,highly-illogical,What's going on with the Murphy Group?,Jeeeeesus!,Somebody does a Woody Allen,,29:39,29:57,,
cbb,64,harrison-ford-approved,2677,,Location,Merrill Shindler was embarrasesed to be carted out of Lou Malnati's.,Identifiable earth location.,Merrill Shindler,42:18,42:32,point,136
cbb,64,harrison-ford-approved,2677,,Location,An option in SoCal that doesn't exist anywhere else -- the Pomegranate Pot Pie at Tuk Tuk Thai.,Identifiable earth location.,Merrill Shindler,44:01,44:17,point,114
cbb,65,welcome-to-earwolf,2382,,Location,Now broadcasting from the heart of Hollywood.,Identifiable earth location.,earwolf,1:40,2:05,point,137
cbb,65,welcome-to-earwolf,2382,,Location,Scott used to wait on Steve Perry at Chin Chin.,Identifiable earth location.,"Steve Perry,Journey,Bob Ducca",14:13,14:20,point,138
cbb,65,welcome-to-earwolf,2382,,Location,Bob was known as 'The Wind Witch' during his time at Laguna.,Identifiable earth location.,Bob Ducca,43:42,44:01,point,139
cbb,162,best-bro-hang,3099,best-bro-hang,Classic WYR Blunder: The Floor Was Closed,Samberg wants to know how tall the presidents are.,,Bro,1:08:57,1:09:15,,
cbb,69,i-am-not-food,2709,,Location,Scott guesses 'Keyes at Van Nuys' as one of the sources of the 'Loch and Key' band name.,Identifiable earth location.,"Lil' Gary,Loch and Key",7:35,7:50,point,140
cbb,71,comedy-death-scott,2713,,Location,Paul Sheer built his acting house in Highland Park.,Identifiable earth location.,,3:20,4:00,point,141
cbb,71,comedy-death-scott,2713,,Location,Scott is surprised to learn El Chupacabra was born and raised in Orange County.,Identifiable earth location.,chupacabra,16:35,17:01,point,142
cbb,64,harrison-ford-approved,2677,,Location,"In New Orleans, Merrill had a shrimp riblet platter with a Hollandaise bouillabaisse sauce.",Identifiable earth location.,Merrill Shindler,52:30,52:55,point,143
cbb,64,harrison-ford-approved,2677,,Location,Merrill recommends for Sarah Silverman the buttery fudgecicle from Fred's Fudge Factory in Toronto.,Identifiable earth location.,Merrill Shindler,1;04:45,1:05:01,point,144
cbb,72,history-in-the-making,2715,,Location,Andy Dick just happened to walk past Paul Giamatti's place in Venice the other day.,Identifiable earth location.,Paul Giamatti,31:08,31:26,point,145
cbb,72,history-in-the-making,2715,,Location,Giamatti buses to The Pantages for his production of Hamlet.,Identifiable earth location.,Paul Giamatti,31:24,32:05,point,96
cbb,72,history-in-the-making,2715,,Location,Huell was just down the street at the ArcLight.,Identifiable earth location.,Huell Howser,50:15,50:52,poly,133
cbb,72,history-in-the-making,2715,,Location,"Huell is investigating the amazing parts and rooms that entertain people here in Hollwyood, California.",Identifiable earth location.,Huell Howser,51:36,52:03,point,59
cbb,72,history-in-the-making,2715,,Location,"What is 'Before 18?,' asks Huell.",Identifiable earth location.,Huell Howser,53:43,53:55,point,46
cbb,72,history-in-the-making,2715,,Location,"Huell was kicked by a horse in Visalia, California.",Identifiable earth location.,Huell Howser,53:55,54:05,point,146
cbb,72,history-in-the-making,2715,,Location,"Huell was kicked by a horse on a turnip farm in Ojai, California.",Identifiable earth location.,Huell Howser,53:55,54:05,point,147
cbb,74,introducing-rocky,2718,,Location,Let's get a black guy and a white guy and see what happens.,Identifiable earth location.,Bill Carter,19:25,19:45,point,148
cbb,74,introducing-rocky,2718,,Location,Bill Carter drums up business outside (maybe?) this Bally's.,Identifiable earth location.,Bill Carter,10:32,11:00,point,149
cbb,74,introducing-rocky,2718,,Location,Bill Carter will tie a dead cat to Zouks and take him up to Griffith Park. Late at night.,Identifiable earth location.,Bill Carter,1:00:20,1:00:43,poly,45
cbb,74,introducing-rocky,2718,,Location,Just traditional Irish stories and the magical elements of Ireland at Dillon's on Hollywood Blvd.,Identifiable earth location.,Patrick McMahon,1:21:45,1:22:04,point,151
cbb,76.1,can-he-sing-jeremy-piven,2722,,Location,"Zach wanted it to be about the delicatessen, DSALW wanted it to be about a whole new bunch of cats.",Identifiable earth location.,Andrew Lloyd Webber,1:21:45,1:22:04,point,152
cbb,76.1,can-he-sing-jeremy-piven,2722,,Location,"Zach played Benvolio here - looked a lot different, tho.",Identifiable earth location.,"Andrew Lloyd Webber,Shakespeare",53:20,54:45,point,153
cbb,78,poundin-puss-in-heaven,2729,,Location,"First, Uh, Christian Church of the Blood of The Lord Ministry?",Identifiable earth location.,Pastor Rhe Holner,23:11,24:16,point,155
cbb,79,whod-fuck-tom-brady,2732,whod-fuck-tom-brady,Location,That sounds like the Medieval Times experience.,Identifiable earth location.,Claire Woodruff,52:49,53:48,point,156
