show,episode,slug_earwolf,id_wikia,url_soundcloud,created_at,updated_at,soclo_link,name,desc,elucidation,tags,tstart,tend,holding,scope,location_type,location_id
cbb,51.2,the-partys-still-raging,2618,the-partys-still-raging,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/the-partys-still-raging/#t=4:16,Location,"In Castaic, Huell has ridden a little seashine boat, has put little elf shoes on little elf actors, and fished for mountain trout in beautiful Castaic, California.",Identifiable earth location.,"Huell Howser,Bob Ducca",4:16,4:40,false,,poly,79
cbb,51.2,the-partys-still-raging,2618,the-partys-still-raging,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/the-partys-still-raging/#t=6:34,Ducca List,"Some of the conditions, syndromes, complexes, and general discomforts of Bob Ducca: restless leg syndrome; fibromyalgia; high-fiber fibromyalgia; hot tub foot; Lou Gehrig's Disease; Lou Barlow's Disease; Lucy Liu Flu; advanced moist shin disorder; hyper tolerance to lactose; urinary tract infection; urinary 8-track infection; trickle nipple; thick urine syndrome; Hapsburg Cholera; clogged arteries; dropsy; dry lip; intestinal cowlick; indoor toilet allergy; milk leg; loofa rash; boneworm; selective fatigue syndrome; hepatitis-R; irritable bowel syndrom; spastic ear discharge; public lice; amphibial rabies; anglo-centric sickle cell anemia; scabies; rabies; Mickey Rooney sugar babies; tarnished yam symplex; swollen perineum; chronic shame disorder; larval penis; dirty belly; Parkinson's Disease; Valet parkinson's disease; parallel parkinson's disease; Parker Posey Pox; Per Ubu; canine-derived hip dysplasia; selective albanism; scrotal migranes; prolapsed naval; puff knuckle; hard-to-kill",Bob Ducca recites a list,Bob Ducca,6:34,9:56,false,,,
cbb,51.2,the-partys-still-raging,2618,the-partys-still-raging,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/the-partys-still-raging/#t=14:30,Location,"Huell guesses that Little Gary lives in Yucaipa, CA.",Identifiable earth location.,"Huell Howser,Little Gary",14:30,14:45,false,,point,37
cbb,51.2,the-partys-still-raging,2618,the-partys-still-raging,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/the-partys-still-raging/#t=1:14:11,Location,Bob Ducca will set up an unauthorized face-painting booth at the Silver Lake Farmers' Market. Please come by before he's asked to leave.,Identifiable earth location.,Bob Ducca,1:14:11,1:14:23,false,,point,108
cbb,138,ghost-protocol,3036,ghost-protocol,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/ghost-protocol/#t=31:47,my wife!,Internet Borat,Scott has a Borat.,Werner Herzog,31:47,32:01,false,,,
cbb,54,the-wacky-ding-dongs,2628,the-wacky-ding-dongs,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/the-wacky-ding-dongs/#t=55:50,Location,The Birthday Boys all live together at 39381031 Freedonia Dr (nope).,Identifiable earth location.,The Birthday Boys,55:50,56:06,false,,point,109
cbb,55,go-rent-delgo,2632,go-rent-delgo,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/go-rent-delgo/#t=24:13,Location,Is Dennis a vampire?,Identifiable earth location.,Bob Ducca,24:13,24:41,false,,poly,79
cbb,55,go-rent-delgo,2632,go-rent-delgo,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/go-rent-delgo/#t=55:23,Location,"Join Bob Ducca for a night of lists, testimonies, gratitudes, and movement therapy",Identifiable earth location.,Bob Ducca,55:23,56:04,false,,point,110
cbb,54,the-wacky-ding-dongs,2628,the-wacky-ding-dongs,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/the-wacky-ding-dongs/#t=21:28,Location,There's a crowd of Dongheads forming outside 1031 Wilshire.,Identifiable earth location.,"The Birthday Boys, Marc Maron",21:28,56:06,false,,point,111
cbb,54,the-wacky-ding-dongs,2628,the-wacky-ding-dongs,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/the-wacky-ding-dongs/#t=50:42,Location,Any record execs should come down to 1031 - site of the La Brea Tar Pits.,Identifiable earth location.,"The Birthday Boys, Marc Maron",50:42,51:05,false,,point,111
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/a-buttery-juicy-episode/#t=17:38,Location,Merrill recommends Joe's for Scott cuzza his seafood diet.,Identifiable earth location.,Merrill Shindler,17:38,18:03,false,,point,112
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/a-buttery-juicy-episode/#t=18:23,Location,"Merrill suggests Langer's for the most juicy, tender, luscious...",Identifiable earth location.,Merrill Shindler,18:23,18:49,false,,point,113
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/a-buttery-juicy-episode/#t=21:53,Location,Merrill has a regular table here.,Identifiable earth location.,Merrill Shindler,21:53,22:29,false,,point,114
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/a-buttery-juicy-episode/#t=22:30,Location,Merrill is willing to pay the porkage fee at Zankou.,Identifiable earth location.,Merrill Shindler,22:30,22:58,false,,point,115
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/a-buttery-juicy-episode/#t=24:48,Location,"Merrill has a basket sent over from Torung with their spicy, noodly, chickeny, porky soup to eat through a pipe before he wakes.",Identifiable earth location.,Merrill Shindler,24:48,25:17,false,,point,116
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/a-buttery-juicy-episode/#t=25:19,Location,Merrill has Patina send over a little tray of cheeses and snackies.,Identifiable earth location.,Merrill Shindler,25:19,25:34,false,,point,117
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/a-buttery-juicy-episode/#t=27:18,Location,Merrill met ex-wife Harriett here.,Identifiable earth location.,Merrill Shindler,27:18,27:28,false,,point,89
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/a-buttery-juicy-episode/#t=27:18,Location,Merrill took his ex-wife Harriett to Trader Vic's on their first date.,Identifiable earth location.,Merrill Shindler,27:18,27:30,false,,point,118
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/a-buttery-juicy-episode/#t=28:40,Location,Merrill gets his buttery banana bacon from a place (?) called 'Bob's Barbecue.',Identifiable earth location.,Merrill Shindler,28:40,28:55,false,,point,119
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/a-buttery-juicy-episode/#t=29:30,Location,"If you run over somebody with yr car, beeline to Aloha in Alhambra.",Identifiable earth location.,Merrill Shindler,29:30,30:51,false,,point,120
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/a-buttery-juicy-episode/#t=30:48,Location,If you wanna go to La Habra...,Identifiable earth location.,Merrill Shindler,30:48,31:05,false,,point,121
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/a-buttery-juicy-episode/#t=31:05,Location,"If you've raped someone, you're probably hungry for pork.",Identifiable earth location.,Merrill Shindler,31:05,31:05,false,,point,68
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/a-buttery-juicy-episode/#t=35:09,Location,Anybody who sits at a Merrill Shindler microphone is going to see pho from 'Ho Chi Minh's Brasserie' in Santa Monica.,Identifiable earth location.,Merrill Shindler,35:09,35:28,false,,point,122
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/a-buttery-juicy-episode/#t=35:36,Location,The pork carrot ginger soup isn't buttery because it's from Stefano's Raw Grill (?) in Santa Monica.,Identifiable earth location.,Merrill Shindler,35:36,35:59,false,,point,123
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/a-buttery-juicy-episode/#t=36:01,Location,A little bit of coffee cream from Musso & Frank's morning breakfast.,Identifiable earth location.,Merrill Shindler,36:01,36:12,false,,point,124
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/a-buttery-juicy-episode/#t=37:06,Location,Order off the menu.,Identifiable earth location.,Merrill Shindler,37:06,37:20,false,,point,125
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/a-buttery-juicy-episode/#t=37:38,Location,"Chickeny, shrimpy gumbo. Down by The Grove.",Identifiable earth location.,Merrill Shindler,37:38,37:20,false,,point,126
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/a-buttery-juicy-episode/#t=49:59,Location,Merrill Shindler sez the best pussy you are going to find is at Vermont@Los Feliz.,Identifiable earth location.,Merrill Shindler,49:59,50:40,false,,point,127
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/a-buttery-juicy-episode/#t=54:02,Location,"Back to Langer's! Merrill keeps a little vial of semen in his purse, drips it on his tuna salad sandwich from Langer's.",Identifiable earth location.,Merrill Shindler,54:02,54:38,false,,point,113
cbb,57,a-buttery-juicy-episode,2639,a-buttery-juicy-episode,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/a-buttery-juicy-episode/#t=57:30,Location,One thing that looks better coming out than going in - the filet mignon from Musso & Frank's.,Identifiable earth location.,Merrill Shindler,57:30,57:43,false,,point,124
cbb,59,free-subarus-for-moms,2642,free-subarus-for-moms,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/free-subarus-for-moms/#t=5:10,Location,Live from Subaru Headquarters in New Jersey!,Identifiable earth location.,Subaru,5:10,5:42,false,,point,128
cbb,59,free-subarus-for-moms,2642,free-subarus-for-moms,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/free-subarus-for-moms/#t=19:00,Location,August Lindt is on a quick vacation from here.,Identifiable earth location.,August Lindt,19:00,19:34,false,,point,129
cbb,59,free-subarus-for-moms,2642,free-subarus-for-moms,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/free-subarus-for-moms/#t=20:11,Location,Todd recommends The Grove to August.,Identifiable earth location.,August Lindt,20:11,20:21,false,,point,13
cbb,59,free-subarus-for-moms,2642,free-subarus-for-moms,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/free-subarus-for-moms/#t=20:50,Location,Unnamed pretzelmaker from D������sseldorf arrested at Graceland.,Identifiable earth location.,August Lindt,20:50,21:29,false,,point,130
cbb,59,free-subarus-for-moms,2642,free-subarus-for-moms,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/free-subarus-for-moms/#t=22:28,Location,August saw the whole world with one targeted strike at Epcot.,Identifiable earth location.,August Lindt,22:28,23:01,false,,poly,143
cbb,59,free-subarus-for-moms,2642,free-subarus-for-moms,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/free-subarus-for-moms/#t=24:50,Location,August adds Pink's to his todo book.,Identifiable earth location.,August Lindt,24:50,25:06,false,,point,132
cbb,59,free-subarus-for-moms,2642,free-subarus-for-moms,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/free-subarus-for-moms/#t=25:00,Location,"Scott's never heard of the Pine Barrens of New Jersey, but August has been.",Identifiable earth location.,August Lindt,25:00,25:14,false,,poly,27
cbb,59,free-subarus-for-moms,2642,free-subarus-for-moms,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/free-subarus-for-moms/#t=33:26,Location,"In a related story, an unnamed pretzelmaker from D������sseldorf is dead.",Identifiable earth location.,August Lindt,33:26,34:03,false,,point,134
cbb,60,now-hiring-interns,2643,now-hiring-interns,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/now-hiring-interns/#t=33:45,Location,Marissa Wompler is launching a series of readings at the Marina Del Rey public library.,Identifiable earth location.,Flavio,33:45,34:19,false,,point,135
cbb,161,highly-illogical,3097,highly-illogical,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/highly-illogical/#t=29:39,the Murphy Group,Jeeeeesus!,somebody does a woody allen,,29:39,29:57,false,,,
cbb,64,harrison-ford-approved,2677,harrison-ford-approved,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/harrison-ford-approved/#t=42:18,Location,Merrill Shindler was embarrasesed to be carted out of Lou Malnati's.,Identifiable earth location.,Merrill Shindler,42:18,42:32,false,,point,136
cbb,64,harrison-ford-approved,2677,harrison-ford-approved,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/harrison-ford-approved/#t=44:01,Location,An option in SoCal that doesn't exist anywhere else -- the Pomegranate Pot Pie at Tuk Tuk Thai.,Identifiable earth location.,Merrill Shindler,44:01,44:17,false,,point,114
cbb,65,welcome-to-earwolf,2382,welcome-to-earwolf,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/welcome-to-earwolf/#t=1:40,Location,Now broadcasting from the heart of Hollywood.,Identifiable earth location.,earwolf,1:40,2:05,false,,point,137
cbb,65,welcome-to-earwolf,2382,welcome-to-earwolf,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/welcome-to-earwolf/#t=14:13,Location,Scott used to wait on Steve Perry at Chin Chin.,Identifiable earth location.,"Steve Perry,Journey,Bob Ducca",14:13,14:20,false,,point,138
cbb,65,welcome-to-earwolf,2382,welcome-to-earwolf,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/welcome-to-earwolf/#t=43:42,Location,Bob was known as 'The Wind Witch' during his time at Laguna.,Identifiable earth location.,Bob Ducca,43:42,44:01,false,,point,139
cbb,162,best-bro-hang,3099,best-bro-hang,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/best-bro-hang/#t=1:08:57,classic WYR blunder: the floor is closed,Samberg wants to know how tall the presidents are.,one of several potential WYR blunders,Bro,1:08:57,1:09:15,false,,,
cbb,69,i-am-not-food,2709,i-am-not-food,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/i-am-not-food/#t=7:35,Location,Scott guesses 'Keyes at Van Nuys' as one of the sources of the 'Loch and Key' band name.,Identifiable earth location.,"Lil' Gary,Loch and Key",7:35,7:50,false,,point,140
cbb,71,comedy-death-scott,2713,comedy-death-scott,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/comedy-death-scott/#t=3:20,Location,Paul Sheer built his acting house in Highland Park.,Identifiable earth location.,,3:20,4:00,false,,point,141
cbb,71,comedy-death-scott,2713,comedy-death-scott,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/comedy-death-scott/#t=16:35,Location,Scott is surprised to learn El Chupacabra was born and raised in Orange County.,Identifiable earth location.,chupacabra,16:35,17:01,false,,point,142
cbb,64,harrison-ford-approved,2677,harrison-ford-approved,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/harrison-ford-approved/#t=52:30,Location,"In New Orleans, Merrill had a shrimp riblet platter with a Hollandaise bouillabaisse sauce.",Identifiable earth location.,Merrill Shindler,52:30,52:55,false,,point,143
cbb,64,harrison-ford-approved,2677,harrison-ford-approved,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/harrison-ford-approved/#t=1;04:45,Location,Merrill recommends for Sarah Silverman the buttery fudgecicle from Fred's Fudge Factory in Toronto.,Identifiable earth location.,Merrill Shindler,1;04:45,1:05:01,false,,point,144
cbb,72,history-in-the-making,2715,history-in-the-making,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/history-in-the-making/#t=31:08,Location,Andy Dick just happened to walk past Paul Giamatti's place in Venice the other day.,Identifiable earth location.,Paul Giamatti,31:08,31:26,false,,point,145
cbb,72,history-in-the-making,2715,history-in-the-making,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/history-in-the-making/#t=31:24,Location,Giamatti buses to The Pantages for his production of Hamlet.,Identifiable earth location.,Paul Giamatti,31:24,32:05,false,,point,96
cbb,72,history-in-the-making,2715,history-in-the-making,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/history-in-the-making/#t=50:15,Location,Huell was just down the street at the ArcLight.,Identifiable earth location.,Huell Howser,50:15,50:52,false,,poly,133
cbb,72,history-in-the-making,2715,history-in-the-making,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/history-in-the-making/#t=51:36,Location,"Huell is investigating the amazing parts and rooms that entertain people here in Hollwyood, California.",Identifiable earth location.,Huell Howser,51:36,52:03,false,,point,59
cbb,72,history-in-the-making,2715,history-in-the-making,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/history-in-the-making/#t=53:43,Location,"What is 'Before 18?,' asks Huell.",Identifiable earth location.,Huell Howser,53:43,53:55,false,,point,46
